AChBP_random,Cav2.2_random,α4β2_random,α9α10_random,α7_random,α3β4_random,Nav1.2_random,α3β2_random,AChBP_C1,Cav2.2_C1,α4β2_C1,α9α10_C1,α7_C1,α3β4_C1,Nav1.2_C1,α3β2_C1,Nav1.2_C2,α4β2_C2,AChBP_C2,α7_C2,Cav2.2_C2,α3β4_C2,α9α10_C2,α3β2_C2,Nav1.2_C3,α4β2_C3,AChBP_C3,α7_C3,Cav2.2_C3,α3β4_C3,α9α10_C3,α3β2_C3,Nav1.2_C4,α4β2_C4,AChBP_C4,α7_C4,Cav2.2_C4,α3β4_C4,α9α10_C4,α3β2_C4,Nav1.2_C5,α4β2_C5,AChBP_C5,α7_C5,Cav2.2_C5,α3β4_C5,α9α10_C5,α3β2_C5
3.62369,7.76822,42.3931,0.1805,5.11448,9.32034,10.79845,6.79355,-3.8951,-1.4682,4.6269,5.5794,1.79916,5.18228,7.22983,-3.767,7.46333,11.4999,7.66772,5.42426,0.2454,10.15169,2.0571,5.55458,13.73746,17.40048,-0.9488,-5.1857,6.79291,-0.8204,18.0410348,2.4523,6.5942,-1.4831,-0.8242,4.43665,8.75215,10.9854,5.0447,-1.3909,14.69941,3.69,1.01875,-1.1231,-10.8232,-2.9182,-3.8364,-0.2166
25.1712,7.79892,17.80455,4.6541,6.56284,2.4462,19.05359,8.74127,4.38277,8.70657,2.8403,8.58961,6.82225,3.11367,10.54915,48.2586,12.19253,-1.7048,19.70534,6.30923,6.28708,5.64931,4.15,3.8362,11.11717,13.60161,-2.1264,-1.6396,-2.7935,0.4309,11.74748,-0.0177,13.30947,14.31509,-0.6678,-1.0323,-10.0797,-1.8623,-1.4785,11.48968,7.19278,2.0203,0.1597,13.97305,-3.9715,3.34839,-4.1844,0.9441
2.92975,7.82314,27.49683,8.83961,1.71202,3.36088,12.28297,19.50151,-1.9143,-0.6776,1.7967,-1.9936,1.74447,14.023844,16.094766,2.0422,2.2083,26.26813,-1.8689,-2.0754,-3.8922,4.05705,17.9566754,-0.4849,16.277099,35.3165,-2.0374,-3.8927,0.0077,7.83623,4.8626,12.38074,17.578661,10.1343,-1.9275,16.14456,5.95436,12.646475,7.2161,-1.7577,20.20508,19.61299,-3.5762,6.00814,8.94814,0.054,5.843,2.0744
14.89409,7.84007,18.50097,16.19342,9.628045,1.3282,9.93914,5.89219,13.40699,0.7873,0.498,10.34161,3.26055,6.44903,2.1279,4.756,11.6191,14.86892,26.7374,-0.9233,19.69684,2.2209,3.3237,3.5345,9.84926,2.6939,-4.6048,5.46853,14.39138,7.70498,1.8683,4.769,9.45776,11.5739,-0.0089,0.96697,-0.3553,12.154826,1.5556,0.0786,12.02783,2.0824,27.27,7.30004,0.435,-4.8766,1.3641,-3.6204
4.76712,7.85191,16.1272,2.2831,3.48709,1.8874,10.41852,23.6901,13.68284,0.09,-1.6959,1.7746,-0.53,6.10019,7.89119,-3.641,17.009513,21.03917,9.34211,-0.6686,12.636879,13.587195,4.9909,2.2236,21.32481,23.88305,26.8871,11.307006,-4.6148,2.5761,0.906,2.3007,14.49734,21.21667,-2.2329,5.07199,8.69044,3.84272,-2.4831,1.5782,13.00392,-1.7208,11.071312,1.12286,2.1168,-1.194,5.3013,2.0803
9.981218,7.85399,35.5011,14.47598,1.84765,8.24331,12.55858,13.73595,2.46126,9.79556,12.76555,3.0921,1.19386,3.0147,13.80745,5.0671,11.04131,18.64415,5.27633,-1.3173,11.51912,0.9693,1.0204,6.29128,21.82412,-0.788,-1.1746,0.82874,3.76161,-2.5082,6.9743,0.7311,19.63047,-2.5788,2.91153,-0.1677,-7.6059,4.15646,1.3912,16.94204,12.47443,20.29592,4.01424,2.47158,-10.4478,11.55417,-1.0108,8.05054
1.06167,7.88587,32.913,5.1252,2.27963,-0.9377,15.40282,4.3929,0.0741,6.76086,0.9464,4.9449,0.055,6.24271,10.00614,7.14988,14.03588,21.07122,-0.8661,0.55087,-2.0427,0.1285,0.2887,-1.6904,4.3637,-0.6696,22.4506,-0.0788,-0.3112,9.64928,6.5999,0.5291,15.03671,15.00899,5.80624,6.39909,2.6327,9.54331,-6.4257,-4.1826,17.364526,3.0097,-0.6833,-0.6444,-3.8376,7.5579,-3.7496,-1.2404
31.2155,7.88592,6.3647,4.5408,4.40232,4.47831,14.10101,7.86995,3.85298,4.0151,4.3498,4.4766,25.0482,2.4886,11.64968,9.41404,13.258,20.75705,13.70683,-1.6153,1.8594,2.8197,13.42378,1.0301,20.15311,12.4932,23.1941,4.97515,5.49046,0.2594,2.5073,22.94623,21.17776,29.93895,16.22852,-8.2587,13.344522,4.03613,1.7102,-0.4972,8.93364,6.5892,-2.0499,-2.7407,2.0974,13.94173,-0.7187,2.602
6.01064,7.88633,36.7087,14.39391,4.5887,5.08059,7.92264,6.33026,3.51323,4.76163,-0.5946,8.18137,0.3419,10.02079,15.960997,2.7223,8.07233,8.6098,-3.4058,18.36446,1.7475,7.71494,1.7863,1.197,13.63834,12.2361,-0.8462,4.21744,1.1481,2.1403,4.7313,-1.823,14.55729,6.7122,3.93734,14.85607,7.37942,2.6353,2.7857,1.2801,8.7798,6.4043,-2.0868,0.245,2.45,2.8155,1.6386,0.364
4.35218,7.89302,36.4323,16.04039,-0.2145,2.3536,10.39603,26.8792,22.1688,13.2932796,2.31,3.4401,0.52083,6.32381,10.24901,2.685,14.79006,9.0241,-2.3402,3.4469,2.2792,0.2221,0.4027,3.3914,17.65432,3.0922,-4.5653,-2.682,12.86359,-0.7218,1.7827,1.4573,9.47059,21.28202,6.3543,1.00746,2.0988,6.51012,9.57522,4.4539,16.440133,-1.3091,-3.0375,0.071,-2.4627,1.6809,-1.0528,2.7748
8.19195,7.90079,9.2304,10.61306,1.81335,10.73285,11.84815,6.8029,-5.1432,-2.1901,3.4375,7.107,1.90887,1.6553,5.6016,-0.6043,14.14832,23.083649,6.01599,0.1793,-4.8878,-0.2076,6.7833,7.36183,18.59402,-3.0242,2.04922,12.49463,11.39255,1.3172,-1.2405,0.4559,16.096365,13.09864,-1.2517,12.5923,3.30918,4.41742,0.1988,-3.9456,11.11511,-2.2371,21.6799,1.77179,5.13665,-2.1445,1.3129,2.8386
28.0491,7.90526,24.73347,7.9914,3.48233,5.68454,10.84496,2.3422,7.01266,6.03898,1.1343,2.1286,8.15014,4.02551,12.31255,-1.4582,8.26298,13.68174,-1.1843,4.79141,-0.1195,4.35951,0.0166,0.8157,6.3415,3.8299,4.93342,5.68833,7.04653,2.7152,0.0657,-0.5126,17.072218,13.28392,0.5668,-1.5484,0.096,1.5394,1.2574,2.8351,6.1477,17.32539,0.663,-7.1106,-10.6391,-0.8375,4.2719,3.3281
29.4256,7.92434,25.34182,4.6569,5.71878,4.19927,12.87108,7.13086,-2.9391,8.67647,25.1737,4.9638,-3.2322,8.15981,7.54018,-0.0262,7.33817,10.5384,1.54767,-0.4633,-0.9142,14.26263,6.8354,16.0987,16.492025,5.0932,-0.7418,4.18529,-0.8089,2.3797,7.0701,9.40478,14.76703,30.76248,-4.5613,4.45301,9.57381,6.16289,0.2788,-0.4137,12.25015,3.1399,-1.6199,9.615484,5.25312,8.7158,-1.3479,-1.0986
12.8058,7.9338,22.385729,5.6834,5.04069,4.14702,13.40546,8.47231,-1.2339,4.69248,12.82728,2.8415,8.17213,5.40537,7.23722,2.9995,20.2024,17.96828,0.91553,2.82322,15.24858,-4.4939,3.7268,3.6335,13.59734,3.4391,-0.2512,-0.2752,-0.4569,-5.7874,8.49787,7.44139,1.3607,21.23786,-3.4694,8.59941,14.123702,-0.0514,14.26543,2.8447,23.0239,4.3425,-0.2711,13.23743,-1.5042,-2.4004,3.9552,-0.655
9.59526,7.93479,22.253939,12.45661,8.21835,2.0676,15.24758,8.95684,4.20012,5.72815,0.2806,4.2253,0.17,1.1204,12.70122,7.1385,19.89286,25.0372,1.12958,2.62359,12.558839,5.585,3.4665,15.129677,9.26625,33.5754,25.2444,-4.8222,5.38905,4.04923,1.6292,7.82095,20.5785,32.6693,-5.9693,-0.8126,8.4663,7.01244,-0.595,4.3311,9.31638,33.4794,-8.6704,4.71426,1.7383,-6.6976,5.4863,-0.0443
5.18183,7.94434,8.9286,8.35591,6.1868,7.5224,11.41311,12.62213,-2.311,7.76662,0.2188,0.6666,0.4555,4.29215,11.93893,4.8321,13.3896,7.9777,-3.8625,-0.3899,0.7676,4.10288,3.0296,16.37444,10.17419,21.971719,0.3412,3.83745,3.72237,4.3698,20.17566,10.47111,12.86784,37.1559,-0.9691,3.56119,3.0286,5.4018,-2.4844,9.84845,22.23759,-1.0263,4.76167,7.76938,4.31161,-2.2648,-0.1328,-1.6473
4.66747,7.95379,9.8975,5.9747,2.70046,16.48906,4.1061,18.64135,-2.809,2.5196,-0.375,-0.8834,3.76866,9.62761,16.266198,19.60632,14.19135,37.8455,5.76207,-2.0196,0.2082,0.9114,-2.9139,0.0232,16.262501,7.045,3.27122,0.67782,-2.4854,3.68203,1.2052,15.415926,12.67589,17.26278,8.42812,1.53425,-3.7602,7.6873,-1.6826,-0.0095,7.89308,7.3209,1.04114,-6.5037,1.8174,-1.6121,16.0705,-1.4102
4.91284,7.95991,43.3094,12.21872,5.67927,7.51614,9.98924,9.41204,-2.7639,5.00057,-1.9512,5.5709,3.78672,8.13713,9.05715,2.1305,15.57594,14.55503,-2.2636,10.944102,10.51002,6.23034,1.9437,-0.1935,8.03009,-1.1285,-2.4425,4.82948,-5.5107,-1.2135,-0.5006,16.28262,20.64009,14.39989,8.51268,-3.1636,2.7971,1.5211,15.19419,1.4837,13.90156,19.04633,-0.3951,-2.6781,-3.2456,3.18698,-3.6886,-6.5997
4.76619,7.96902,1.7599,7.2811,2.42488,6.03349,12.54085,7.18496,-0.8674,5.42613,0.1019,1.7408,0.1541,4.4702,9.69427,4.7776,15.960975,-3.2727,-0.8079,5.21063,5.03269,11.09752,1.318,-1.8247,12.5267,7.9188,0.5567,5.68766,0.5017,1.1273,0.7602,3.5217,1.5979,29.62068,-8.0863,-0.3557,1.1938,2.1323,7.4317,0.6984,11.75504,-4.3307,4.26018,13.25613,0.6995,1.5432,-0.2134,0.6898
-3.1597,7.99102,18.2724,6.4702,7.6595,-2.7061,12.03865,6.08559,-3.3888,7.0984,0.4734,3.0069,2.44296,4.12556,16.329161,13.64823,6.0596,13.8923,3.03955,-8.263,1.4428,2.1244,10.91506,1.803,17.72202,50.9087,-3.6921,8.22084,-4.5719,3.52332,4.3805,4.1695,6.2461,18.42215,-1.0028,1.22232,10.18182,3.72931,3.4864,-1.9422,10.33553,37.2971,2.25209,9.510266,3.65714,4.9803,1.7348,-0.3789
19.70293,7.99986,12.4136,8.61884,3.86074,4.33219,9.47576,15.685871,-5.2712,8.55417,6.4399,0.8374,1.00214,2.5715,15.02489,-0.7703,10.78854,23.179285,-3.0789,2.27284,8.26225,1.5288,3.9072,16.17932,14.14704,18.88185,-1.8057,1.90379,1.4884,-0.3392,-1.5008,-0.1745,12.66195,1.9167,10.00054,8.43075,8.8401,9.02611,0.1664,-1.8193,19.01374,-1.5961,0.392,2.54235,4.80613,7.11567,1.4272,-0.1395
4.74443,8.01409,11.4643,11.86694,-0.0466,0.6945,12.54954,32.343,-1.5478,-0.7611,3.6458,0.5583,4.09355,7.74097,9.17783,-1.2873,11.73864,2.9343,-1.1457,3.42544,4.37995,5.18137,-1.3836,-2.3539,16.611986,35.8683,-0.831,21.9596,4.39013,5.02408,5.5071,-3.9411,9.49123,-1.8873,-3.7055,-1.9393,9.0134,4.20161,1.017,2.17,14.04553,-0.4888,-2.1467,0.0895,1.3792,3.32316,3.4792,1.1881
3.43621,8.01624,22.397838,6.05,3.90839,2.476,9.7103,15.00279,8.98635,8.68326,4.0963,6.1566,9.30348,4.06718,15.950556,8.72449,5.2279,21.0073,-3.4206,0.80044,4.15783,1.9953,6.1647,13.59052,16.802954,18.76473,4.48629,2.96206,20.9525,-2.2214,5.8183,-3.6669,17.144252,29.88219,-3.9989,12.85592,-7.1131,3.03426,1.4575,0.3929,20.09819,0.3469,-5.7243,2.29128,4.31579,0.6268,1.022,0.5268
5.8153,8.03667,28.43732,7.5069,1.57907,2.1761,12.62263,13.35109,-5.6399,5.24575,8.5814,4.6629,7.14162,8.07633,2.5951,3.2111,12.08872,6.8882,-6.6494,7.04642,2.889,12.662133,6.7239,16.00387,14.67902,31.31358,0.4684,2.79818,3.85399,0.4784,-0.4471,2.2619,14.96895,22.849084,-3.5484,-1.4344,10.91423,8.01626,11.4522,-2.5986,16.742942,9.8792,1.49887,-0.7547,-8.0358,-2.4061,-0.2139,1.5069
3.5295,8.07092,2.7498,1.1684,5.27451,9.35049,9.36038,2.9509,19.97674,3.68829,-0.4893,1.3138,0.9444,-0.4096,18.95879,15.831921,20.34115,2.3388,-5.363,9.15858,-3.3439,9.18357,12.26949,4.6774,17.460379,25.27106,2.16368,0.5082,3.60776,-2.6678,2.782,1.9158,12.94035,28.8591,23.9961,2.21646,4.61985,0.2056,6.129,3.1855,6.5666,10.0549,-2.9342,2.56058,-0.3848,2.0301,0.9642,-1.8423
1.62977,8.07502,19.34503,10.58824,-1.4369,0.1657,9.70273,5.81331,-1.5446,1.1394,0.6062,3.6572,2.71875,2.1043,12.87427,0.8634,14.98964,24.90187,22.3151,14.03301,4.93171,4.59971,17.645867,2.5748,20.5793,1.9553,3.2222,5.61948,9.71368,-3.8448,-2.4136,-2.7867,11.80032,-1.1982,7.31736,-4.0011,11.35312,8.98632,0.9333,19.14065,4.6243,7.9299,-2.2772,-0.5868,-2.1203,1.9975,0.8928,0.0235
4.01639,8.10589,11.2789,12.61876,3.50263,4.918,10.39466,24.2892,-3.1986,6.67399,15.50659,12.8077,3.30972,2.5175,9.58529,-1.1763,15.24028,10.2924,20.7366,12.45691,3.6492,1.4023,4.1291,-3.5344,16.063825,13.82951,1.34342,6.42949,6.76028,9.09239,0.6076,4.32,16.949176,-1.5507,22.4632,3.99105,-5.4687,14.42519,-1.6646,17.46977,4.7922,-3.957,-0.44,-1.4899,4.54833,0.2941,2.1904,-6.6756
11.552266,8.10965,7.6232,7.6675,4.60117,4.94949,6.77841,9.49113,3.91502,8.52279,18.97103,7.1168,-0.8551,2.8498,15.847029,1.1688,17.498214,10.1537,1.06292,8.79449,0.2706,2.6025,-1.1908,2.8773,10.51735,2.3138,13.69518,39.1416,1.7054,-0.9578,12.61587,-1.7337,18.211,21.0679,-10.1214,-0.7005,-0.0578,-0.3053,4.0046,-1.9,10.18831,-0.5318,1.00228,12.8967,15.96175,4.34336,0.4726,2.7118
-1.0918,8.12048,8.2353,16.97791,4.91031,4.54116,11.91061,8.66135,-1.1832,8.21726,25.62798,4.7438,10.50077072,9.685,16.7279678,-0.1872,12.84349,12.5385,-0.1311,2.85233,10.39587,2.9192,1.2953,2.1029,20.35894,9.4306,0.4894,-3.4569,-1.6208,-0.6186,1.0667,15.464409,11.10619,19.00921,0.9674,1.13511,4.29273,-2.9087,1.5387,1.1985,13.81977,-2.0873,-4.5944,-5.1836,-4.1532,-2.3542,-2.5527,2.4607
10.348033,8.12053,14.78108,12.27622,3.20885,11.00348,13.99042,8.15676,-2.3879,2.9531,2.7599,4.8573,4.29001,4.91602,15.34299,8.07202,9.0058,-6.2054,9.10506,3.24662,0.9719,7.65385,4.4186,-0.5962,13.2401,3.227,-0.5245,1.82636,-0.9915,-4.2594,-0.9607,1.3688,3.5891,26.07218,-2.8643,-6.5059,10.92696,-1.1061,5.9647,2.9723,11.36577,0.118,-5.5268,0.2659,2.5358,-1.5818,-0.9116,1.0549
21.5984,8.13862,17.80248,3.0658,4.44516,9.57443,10.70989,27.722,-3.0406,3.94553,1.7337,-1.1341,1.83911,2.829,14.88046,-1.4592,1.9347,17.14376,-2.4285,13.93335,-2.9314,0.0725,5.5977,-1.1712,13.44074,2.1305,-2.4177,-3.9838,2.4581,-4.2789,0.4057,-1.7236,12.49368,3.0652,-3.331,-1.1901,-7.1146,3.54861,1.9418,-1.8123,7.63417,1.0732,0.3384,-6.2918,-3.6351,-0.8226,0.1406,-1.2655
14.53479,8.15662,17.69764,7.8128,4.54803,13.281151,11.66313,28.7327,3.44655,5.73889,0.9962,4.6024,-2.6588,5.58461,9.46532,-3.4777,8.24032,-4.4645,0.5256,2.40038,7.1482,10.76729,5.196,3.3968,16.796573,26.90081,7.59704,5.05758,0.1276,1.4803,2.5239,3.9919,7.61445,-0.5532,-0.5771,39.1931,-1.0621,2.3557,0.9097,-2.7361,17.89573,-0.7024,2.45609,1.52889,-2.5991,2.5622,-0.9619,-1.3943
10.961252,8.19552,12.72232,9.42392,2.90726,2.9421,9.66471,8.64144,-0.5625,3.38884,5.0571,4.6831,0.4464,2.2535,20.44906,6.4789,11.81391,-3.337,-2.8125,-2.4655,4.38335,-2.6858,2.8353,6.89477,9.95913,33.6618,7.42198,13.47638,4.27036,2.7995,0.2488,0.488,20.91122,-5.0717,-2.2284,7.6816,8.14256,-3.8334,-1.7593,4.5351,20.34473,-0.604,2.73072,1.09376,1.4774,-7.2449,-0.8838,2.1879
3.1929,8.19613,7.052,2.1414,9.860646,2.6897,13.13072,37.142,-3.424,10.14587,0.073,3.5028,5.12488,7.35442,11.71394,2.4411,11.14218,19.14905,1.65392,-0.8282,0.3975,6.87355,-0.0817,7.08694,14.11052,26.95165,-0.9477,1.3828,9.86428,6.09237,2.1794,-1.4107,13.51906,31.52751,-2.5084,-2.046,18.72269,10.60837,1.0811,24.971,17.300802,-1.3835,-3.2573,-4.0311,5.52689,9.6715,3.4107,-2.6251
9.67064,8.20383,16.91543,6.3461,-0.5677,9.7217,9.44571,3.5711,13.97482,0.0888,-0.8543,8.75066,3.81845,6.5172,14.46735,-2.7976,10.36686,-1.0342,4.12983,5.30122,-7.45,3.51787,1.8404,-8.4705,17.382505,-2.9,-0.929,2.73445,9.15649,0.935,10.73375,4.9128,13.50866,35.2931,-3.5776,2.53444,16.23562,9.67792,4.4351,6.23867,7.36621,21.68703,-1.6243,-0.7867,-2.3726,2.0324,-0.1885,3.825
-0.6374,8.21482,32.39486,4.8532,1.37024,8.62106,14.68427,12.46235,25.6801,8.01066,0.9154,2.0744,6.61674,2.6752,4.5375,-0.9325,10.37762,6.5601,-0.605,3.64602,8.47744,2.0441,1.0407,1.9661,15.89682,22.194249,-0.3151,6.69251,1.0437,2.1512,14.21678,0.5207,10.74005,-2.8813,-3.9649,-0.5826,10.82929,2.492,5.8127,17.92181,14.77744,27.55505,-0.4439,-4.1482,-6.6199,-0.4129,-6.3629,-6.9367
12.70925,8.25448,23.156889,11.40533,6.82862,0.3059,11.98186,1.548,-3.5429,-0.6262,11.9757,8.73074,4.66492,9.81824,16.908139,3.4051,14.51511,20.25473,-1.9304,4.07074,-0.9503,6.62358,1.7861,4.97989,11.65226,9.1418,10.40312,4.01485,4.16468,8.16839,7.6158,3.1046,2.5346,42.9169,0.78005,-2.0053,1.6957,-1.4373,16.53633,-1.8136,6.4219,-0.3529,-1.8192,4.40004,2.8054,-0.3524,-0.7227,1.2518
14.61615,8.27606,10.0509,8.7196,3.89551,7.59603,7.41878,8.5876,33.9353,10.6335,-0.9974,5.4388,0.69204,13.319454,16.065282,-1.4586,14.69225,2.1931,-0.1751,1.28129,1.6431,1.1501,-2.768,3.9132,19.21296,53.1356,-4.128,-2.6616,3.38413,0.9286,2.7399,5.98293,3.7322,20.18315,-0.4289,14.81692,3.1237,0.5862,7.0296,-6.0334,22.28826,26.54927,3.86128,1.49583,-1.8823,0.5699,-2.2428,-3.0722
4.9765,8.27865,13.40192,10.91289,3.51881,1.9354,12.85571,5.36124,25.0675,8.73955,0.2537,1.4504,-0.7047,7.1321,17.25921,-3.4679,20.73583,22.6770595,-1.5419,-3.1343,7.35146,10.1599,10.15128,7.5212,18.45003,-1.4672,13.60855,2.64949,-4.3439,2.4549,0.158,-3.2493,15.02159,8.2144,-3.4628,-1.1149,3.54361,6.01627,-1.0135,-2.1124,18.57553,14.85842,-6.944,-4.9221,6.11464,4.84471,4.1497,-1.7577
4.78532,8.28287,35.486,11.51175,5.36975,12.629123,9.17275,8.3675,-1.0761,10.26358,3.4459,5.9083,-0.1636,8.36226,5.7626,0.859,14.37163,3.0762,0.88043,-0.4455,6.63292,4.57194,3.5089,-2.6127,8.03857,-1.0316,0.78709,5.43217,5.85147,3.43666,7.085,45.3829,13.38532,18.99622,-2.7678,2.67393,5.91701,-0.9158,2.7042,2.0905,15.41436,32.13468,-0.7667,-2.3146,-0.3916,1.3419,7.7672,-0.6025
0.5073,8.31105,12.93687,9.06233,3.78106,4.60821,14.45313,2.9534,14.37302,8.53082,7.4154,0.3966,0.4778,2.3743,10.54526,-1.7873,14.27294,1.998,-0.6769,-1.9559,0.3039,2.0183,5.7708,-1.9122,9.29575,34.0527,-5.7029,5.27429,9.08753,2.2286,-0.9156,5.83734,13.48522,21.44756,7.06098,-4.08,11.00419,0.8814,-1.0235,2.4746,10.07963,-4.7027,-7.109,4.93903,-9.1913,6.48969,-0.4878,1.1585
24.1491,8.32592,19.0386,7.5439,3.85785,3.82531,14.26485,2.9215,4.91673,0.2645,19.30703,1.4113,1.77948,-3.2241,16.5883491,5.35289,12.36947,49.9784,-2.7241,11.91567,9.00233,0.6053,-0.9204,-0.1855,13.29933,22.065947,18.49564,5.72562,-3.3298,8.16951,2.3033,0.3103,18.46755,-1.4463,-1.064,0.2367,-4.4314,2.4434,4.7994,3.6346,14.07174,13.91777,-4.3651,-1.121,-2.3773,6.3636,16.78655,0.2363
37.7621,8.32625,14.92664,13.48868,6.37693,4.43466,14.21223,11.05261,19.76336,2.5505,6.7547,9.7521,-0.2918,3.13698,12.12733,-2.658,5.0484,22.6461212,-2.0195,-1.1084,0.7282,3.7809,-2.1198,-4.5692,19.76332,35.7289,4.78984,3.49862,-1.2111,14.65961,-2.6957,-1.8904,22.52773,8.9059,26.9256,4.14958,5.77162,2.5657,-2.6963,-0.9331,11.86604,4.6124,-7.7561,1.08357,-5.7896,-1.6798,4.7133,-4.1647
12.31871,8.34779,24.03724,4.1195,5.30979,2.316,12.96996,5.6037,2.27719,4.08621,-1.2214,5.2522,-0.0352,6.28452,6.82768,2.2216,15.51815,9.1441,13.57544,-4.5527,3.174,11.02511,0.1502,-0.8915,8.08071,16.95014,21.8988,6.48881,2.3612,2.6634,-0.4847,-1.4111,7.42706,12.2319,-2.05,8.44553,0.2436,-1.0311,5.0074,2.7037,13.52721,2.29,-3.6083,7.4543,-2.4799,-0.2036,1.1615,-2.9638
5.00802,8.39359,21.04809,7.1289,5.20612,10.03301,9.65159,5.75261,1.90522,-2.203,0.0376,9.63317,-0.2908,-0.8889,7.3059,-2.4542,16.934105,10.5707,11.670721,-2.1044,2.1155,-0.9381,4.162,1.5803,18.09074,40.0292,-2.1783,10.673001,2.3847,-1.7161,15.38708,-7.598,13.50649,25.38245,4.41917,-1.1829,7.00824,2.0373,1.9688,9.82657,22.55764,-1.7345,-2.7364,-4.9745,6.4028,0.4967,-0.3937,2.184
12.71983,8.4386,44.9768,10.92801,4.48024,-0.17,15.636345,24.15672,1.30784,10.76546,2.7655,8.6007,1.33445,4.21986,8.68813,2.0223,16.628036,19.34346,-4.0018,33.1851,1.6762,9.519,1.9028,-1.3387,11.91086,9.0334,-2.8117,-3.4726,0.824,5.04233,0.3593,2.4952,21.42456,1.097,-1.155,-1.8749,0.2021,6.66293,6.0917,0.0827,20.45119,7.1144,-3.0344,-2.9675,-1.4111,-0.4604,-0.3134,-1.0817
14.90101,8.43904,14.2817,8.2074,3.82583,4.11912,12.918,19.90088,-2.7751,12.936592,0.367,2.4496,0.357,-1.2375,7.87666,-1.2117,4.0684,11.9377,0.6455,6.78458,4.41121,4.34837,-2.9987,0.0238,9.75562,-1.9646,16.71137,3.60248,-6.5822,2.0841,10.69996,3.863,16.46598,7.0169,-1.9671,3.53714,2.6183,3.91358,-0.6876,-5.5234,7.96519,-0.7401,-4.476,2.54998,10.51764,4.78965,2.0621,-0.2866
0.84288,8.44226,13.97671,8.33449,3.88028,7.21943,15.12907,6.92353,-0.0614,8.15827,18.43997,-1.1005,-2.2046,1.9233,14.32353,7.09553,17.280168,35.7262,-2.6895,-6.0048,-1.1959,4.02042,1.3776,9.92705,19.29204,19.38984,3.56023,12.89992,8.18233,-3.5602,1.2264,4.7409,2.7523,0.1057,-4.3013,-1.889,-4.2566,-1.1162,-0.3649,-0.202,10.55153,11.6006,3.3284,-1.6827,-4.1034,1.7607,1.1256,-0.4005
2.52487,8.45473,33.6526,10.82917,3.10082,5.36433,12.89278,1.0514,-1.9048,-0.0683,6.4885,6.5013,0.0492,-0.5953,7.97912,12.05442,13.49877,17.75032,29.7897,-4.3564,10.70206,2.3998,3.4172,-1.5228,6.3634,2.5774,-1.5131,11.84918,-6.5839,-0.2334,0.6575,5.40775,9.18067,3.8661,-1.4112,11.72515,9.17246,-0.8337,-2.9961,-4.3754,19.27211,0.6445,-1.4892,4.57277,2.6783,-0.1862,-1.9216,-2.9643
9.929156,8.46063,37.0233,2.9264,2.81712,8.15908,16.751174,23.64444,-0.5604,7.05992,2.1226,3.8922,7.33045,3.83258,14.83912,-2.6525,13.56306,2.1513,-0.1021,-1.1466,0.6735,10.98626,3.7467,-3.7589,14.55045,19.27797,7.07437,2.67001,-5.4134,1.0619,4.9536,-4.6404,5.2662,-0.6101,-3.43,-0.2003,4.19812,-4.9411,-1.2193,12.5628,7.34286,-3.3592,-1.4441,-2.0765,10.27955,-2.2145,1.9104,3.1217
3.05821,8.46254,2.0578,13.41976,3.23576,3.05184,12.56951,7.51238,-7.2148,4.43921,-3.4976,1.3655,5.27233,-2.4857,14.50708,19.63103,9.98096,7.9163,0.0075,1.45005,11.0227,-2.5003,3.4089,-0.8434,14.68015,1.2562,3.79871,-5.1306,3.40809,-4.9692,-0.333,8.9348,18.49872,0.4331,-0.8469,2.98073,-1.3858,-0.2471,13.15051,-3.518,14.44049,12.3742,3.00673,-1.1962,2.1401,1.4823,5.5414,-5.4174
2.3105,8.46442,26.22699,13.49283,-0.1053,31.7062,11.87738,13.04774,-0.5611,10.55883,-0.4989,6.3252,-3.4422,1.5831,0.8501,6.01447,17.28807,3.6493,-2.0588,3.37581,3.70883,2.6953,-0.8408,44.7354,16.410419,19.70354,37.1501,-1.6766,6.6604,7.94392,3.1279,-5.8154,9.65138,14.67213,-4.8412,-0.6891,14.41179,0.9663,-0.4443,0.1549,5.8653,3.579,-3.0124,0.0202,-2.1232,3.44356,1.8884,2.8915
7.78411,8.47973,15.36338,7.283,2.72163,8.20956,14.13805,48.931,-7.5382,7.2908,-1.2692,6.0213,3.13348,11.56577,12.78293,9.03703,14.43195,-1.8485,12.19597,37.315,10.47573,2.1063,11.41288,20.5527,16.64058837,2.2951,-5.1083,15.00566,8.28172,-0.2409,2.9887,-0.5479,10.15578,4.0243,-3.7688,15.4764,-0.8327,2.0396,4.3864,-1.2283,7.27215,-0.9941,-3.4823,13.23932,3.20604,-1.7924,0.6022,-3.9181
2.42476,8.50698,13.88365,9.81884,2.67051,13.421817,9.77228,19.02907,-4.863,-2.7323,-1.5966,4.8068,0.1027,0.692,16.297118,-2.1878,2.7572,-0.7464,1.59407,-1.0762,-6.1615,3.13029,0.944,3.8579,17.092467,0.3719,-0.6706,12.2998,-2.9699,15.68318,8.04261,12.33249,17.64406,14.90085,-1.3962,0.0417,2.4926,0.9077,-2.1089,-2.5452,7.23367,10.6506,-1.1219,0.83424,-1.2518,-3.8055,-3.7754,19.96129
